customer_id,recency,frequency,monetary,country,label
15236,75,15,321.05,United Kingdom,2
15237,372,99,1412.32,United Kingdom,3
15238,344,50,1071.99,United Kingdom,3
15239,363,49,780.59,United Kingdom,3
15240,329,78,1706.57,United Kingdom,3
15241,307,110,1756.44,United Kingdom,3
15243,299,22,316.68,United Kingdom,3
15244,308,34,631.57,United Kingdom,3
15245,239,89,2515.84,United Kingdom,1
15246,135,33,514.15,United Kingdom,2
15247,251,6,356.0,United Kingdom,1
15249,342,350,6688.46,United Kingdom,0
15251,364,111,10484.99,United Kingdom,0
15252,337,44,740.78,United Kingdom,3
15253,357,53,918.2,United Kingdom,3
15254,246,18,300.36,United Kingdom,1
15255,307,47,890.85,United Kingdom,3
15256,225,6,98.45,United Kingdom,1
15257,90,7,317.15,United Kingdom,2
15258,205,34,623.16,United Kingdom,1
15260,273,77,1810.77,United Kingdom,1
15261,238,19,254.82,United Kingdom,1
15262,50,10,178.95000000000002,United Kingdom,2
15263,267,12,156.51,United Kingdom,1
15264,309,23,393.74,United Kingdom,3
15265,222,82,1506.12,United Kingdom,1
15266,35,6,119.3,United Kingdom,2
15267,351,11,1717.36,United Kingdom,3
15269,350,2,408.8,United Kingdom,3
15270,358,41,2379.49,United Kingdom,3
15271,366,264,2493.34,United Kingdom,0
15272,316,63,721.94,United Kingdom,3
15274,369,47,716.57,United Kingdom,3
15275,336,41,615.14,United Kingdom,3
15276,307,49,128.63,United Kingdom,3
15277,327,12,255.9,United Kingdom,3
15279,19,19,290.51,United Kingdom,2
15280,201,16,113.12,United Kingdom,1
15281,315,139,2332.15,United Kingdom,3
15286,324,3,240.55,United Kingdom,3
15287,351,20,486.69,United Kingdom,3
15288,330,88,2306.52,United Kingdom,3
15289,344,58,939.78,United Kingdom,3
15290,369,204,7943.22,United Kingdom,0
15291,348,103,4668.3,United Kingdom,3
15292,172,24,178.39,United Kingdom,1
15296,323,194,3672.86,United Kingdom,3
15297,363,39,641.94,United Kingdom,3
15298,371,192,4799.9,United Kingdom,0
15299,306,7,4507.01,United Kingdom,3
15300,309,28,496.44,United Kingdom,3
15301,323,242,5049.95,United Kingdom,0
15303,83,31,574.02,United Kingdom,2
15304,313,23,694.4000000000001,United Kingdom,3
15306,309,58,1174.35,United Kingdom,3
15307,278,12,205.3,United Kingdom,1
15308,99,19,310.47,United Kingdom,2
15312,298,47,924.85,United Kingdom,3
15313,263,1,52.0,United Kingdom,1
15314,174,24,327.97,United Kingdom,1
15315,309,37,570.5,United Kingdom,3
15316,47,1,165.0,United Kingdom,2
15318,370,33,312.62,United Kingdom,3
15319,90,16,204.5,United Kingdom,2
15320,329,36,267.13,United Kingdom,3
15321,303,95,2748.31,United Kingdom,3
15322,288,42,679.68,United Kingdom,3
15325,270,48,161.74,United Kingdom,1
15326,40,29,311.71,United Kingdom,2
15327,321,10,208.75,United Kingdom,3
15329,334,57,1049.7,United Kingdom,3
15330,341,13,714.96,United Kingdom,3
15332,7,35,1661.06,Lithuania,2
15333,165,16,1028.56,United Kingdom,1
15334,217,98,350.82,United Kingdom,1
15335,320,35,170.22,United Kingdom,3
15339,307,86,574.07,United Kingdom,3
15341,293,17,2020.52,United Kingdom,3
15342,244,24,406.09,United Kingdom,1
15343,286,21,364.5,United Kingdom,3
15344,373,26,563.94,United Kingdom,3
15345,328,20,393.54,United Kingdom,3
15346,41,17,252.42,United Kingdom,2
15347,7,5,201.6,United Kingdom,2
15348,301,9,158.04,United Kingdom,3
15349,215,71,463.91,United Kingdom,1
15350,0,5,115.65,United Kingdom,2
15351,361,219,1934.66,United Kingdom,0
15353,119,61,770.12,United Kingdom,2
15355,344,14,277.05,United Kingdom,3
15356,342,499,2718.03,United Kingdom,0
15358,369,551,8347.2,United Kingdom,0
15360,334,13,427.93,United Kingdom,3
15361,12,7,418.92,United Kingdom,2
15363,1,16,326.0,United Kingdom,2
15364,278,29,913.19,United Kingdom,3
15365,348,114,2314.32,United Kingdom,3
15366,298,44,602.51,United Kingdom,3
15367,316,95,1877.59,United Kingdom,3
15368,352,4,446.94000000000005,United Kingdom,3
15370,333,94,2386.05,United Kingdom,3
15372,236,27,2007.4,United Kingdom,1
15373,365,132,2415.91,United Kingdom,3
15374,245,3,168.0,United Kingdom,1
15376,333,116,1221.56,United Kingdom,3
15379,204,194,3703.29,United Kingdom,1
15380,365,36,1690.2600000000002,United Kingdom,3
15381,160,8,596.85,United Kingdom,1
15382,359,302,5955.71,United Kingdom,0
15384,204,41,642.41,United Kingdom,1
15385,333,12,316.88,United Kingdom,3
15386,187,31,394.14,United Kingdom,1
15388,103,10,140.54,Canada,2
15389,201,1,500.0,United Kingdom,1
15392,369,84,1535.53,United Kingdom,3
15393,357,12,231.86,United Kingdom,3
15394,364,85,2183.54,United Kingdom,3
15395,48,7,107.45,United Kingdom,2
15396,261,14,288.18,United Kingdom,1
15397,84,6,94.0,United Kingdom,2
15398,357,73,1345.53,United Kingdom,3
15399,372,50,815.77,United Kingdom,3
15400,281,12,716.2,United Kingdom,3
15402,225,42,626.77,United Kingdom,1
15405,184,8,349.1,United Kingdom,1
15406,342,53,510.71,United Kingdom,3
15407,340,148,1046.74,United Kingdom,3
15408,109,34,267.18,United Kingdom,2
15410,289,122,3450.84,United Kingdom,3
15411,347,98,1348.93,United Kingdom,3
15412,202,10,190.53,United Kingdom,1
15414,364,39,774.9000000000001,United Kingdom,3
15415,60,47,559.61,United Kingdom,2
15416,309,192,3984.32,United Kingdom,3
15417,288,28,508.8,United Kingdom,3
15419,349,8,135.86,United Kingdom,3
15421,315,53,950.36,United Kingdom,3
15422,50,6,97.7,United Kingdom,2
15423,335,2,43.5,United Kingdom,3
15424,119,17,383.34,United Kingdom,2
15426,354,275,1404.07,United Kingdom,0
15427,340,292,1430.54,United Kingdom,0
15428,358,6,93.78,United Kingdom,3
15429,347,82,397.35,United Kingdom,3
15432,350,10,171.19,United Kingdom,3
15433,160,41,533.3,United Kingdom,1
15434,365,55,1041.48,United Kingdom,3
15435,351,29,149.29,United Kingdom,3
15436,361,291,1067.75,United Kingdom,0
15437,111,45,200.16,United Kingdom,2
15438,242,25,156.57999999999998,United Kingdom,1
15440,319,62,383.68,United Kingdom,3
15442,125,2,594.0,United Kingdom,2
15443,372,372,3213.59,United Kingdom,0
15444,364,214,1411.21,United Kingdom,0
15445,109,5,113.5,United Kingdom,2
15447,43,9,155.17,United Kingdom,2
15448,61,28,494.64,United Kingdom,2
15449,347,60,974.52,United Kingdom,3
15450,343,30,429.84,United Kingdom,3
15452,344,56,528.48,United Kingdom,3
15453,372,279,1371.77,United Kingdom,0
15454,11,25,179.1,United Kingdom,2
15456,90,58,434.59,United Kingdom,2
15457,111,58,237.07,United Kingdom,2
15458,348,7,161.64,United Kingdom,3
15460,19,56,214.26,United Kingdom,2
15462,279,11,234.6,United Kingdom,3
15463,344,7,126.14,United Kingdom,3
15464,35,155,1044.65,United Kingdom,2
15465,354,97,7354.62,United Kingdom,3
15466,288,57,334.53,United Kingdom,3
15467,364,52,524.88,United Kingdom,3
15468,322,24,467.51,United Kingdom,3
15469,323,24,538.55,United Kingdom,3
15471,371,73,454.48,United Kingdom,3
15472,260,76,371.56,United Kingdom,1
15473,359,11,1771.2,United Kingdom,3
15475,296,29,454.11,United Kingdom,3
15478,333,44,1399.92,United Kingdom,3
15480,257,45,905.5,Malta,1
15482,358,97,10879.76,United Kingdom,3
15483,212,84,225.26,United Kingdom,1
15484,372,187,3590.41,United Kingdom,0
15485,343,85,2564.5,United Kingdom,3
15488,281,2,91.32,United Kingdom,3
15489,351,50,1134.28,United Kingdom,3
15491,278,154,3100.09,United Kingdom,3
15492,345,35,659.4599999999999,United Kingdom,3
15493,341,289,1953.41,United Kingdom,0
15494,352,122,1280.58,United Kingdom,3
15497,356,15,1262.2,United Kingdom,3
15498,371,512,13316.4,United Kingdom,0
15500,365,68,1131.56,United Kingdom,3
15502,358,213,10384.93,United Kingdom,0
15503,11,66,141.04,United Kingdom,2
15504,292,13,52.83,United Kingdom,3
15505,321,97,3610.96,United Kingdom,3
15506,351,161,972.08,United Kingdom,3
15507,202,45,475.86,United Kingdom,1
15508,184,92,1000.27,United Kingdom,1
15510,43,1,250.0,United Kingdom,2
15511,362,158,900.53,United Kingdom,3
15512,218,7,121.0,United Kingdom,1
15513,340,308,14758.22,United Kingdom,0
15514,361,166,4023.72,United Kingdom,3
15516,329,15,62.43,United Kingdom,3
15517,140,27,267.03,United Kingdom,2
15518,309,210,1921.55,United Kingdom,3
15520,372,18,343.5,United Kingdom,3
15521,333,185,3000.2,United Kingdom,3
15522,341,56,397.99,United Kingdom,3
15523,289,10,412.0100000000001,United Kingdom,3
15524,349,1,440.0,United Kingdom,3
15525,371,156,734.37,United Kingdom,3
15526,340,4,148.44,United Kingdom,3
15527,355,162,2428.53,United Kingdom,3
15528,119,26,229.33,United Kingdom,2
15529,351,662,3962.6,United Kingdom,0
15530,352,107,1497.31,United Kingdom,3
15531,365,219,1972.39,United Kingdom,0
15532,348,251,1564.73,United Kingdom,0
15533,354,83,807.57,United Kingdom,3
15535,200,72,502.9,United Kingdom,1
15537,210,24,110.92,United Kingdom,1
15539,366,41,538.46,United Kingdom,3
15540,362,15,213.3,United Kingdom,3
15541,259,29,85.13000000000001,United Kingdom,1
15543,85,28,127.86,United Kingdom,2
15544,364,259,3546.71,United Kingdom,0
15545,319,80,288.97,United Kingdom,3
15547,366,695,4910.6,United Kingdom,0
15549,296,114,1681.46,United Kingdom,3
15550,369,61,575.63,United Kingdom,3
15551,337,29,436.06,United Kingdom,3
15552,156,17,90.12,United Kingdom,1
15553,313,55,428.93,United Kingdom,3
15554,96,14,217.2,United Kingdom,2
15556,349,31,279.77,United Kingdom,3
15557,345,19,468.91,United Kingdom,3
15561,362,27,800.59,United Kingdom,3
15562,22,1,134.55,United Kingdom,2
15563,351,113,1400.44,United Kingdom,3
15565,323,8,173.16,United Kingdom,3
15567,355,7,186.01,United Kingdom,3
15568,371,53,758.29,United Kingdom,3
15569,270,31,1375.71,United Kingdom,1
15570,366,319,4148.82,United Kingdom,0
15571,362,57,650.4300000000001,United Kingdom,3
15572,369,212,2533.42,United Kingdom,0
15573,342,97,591.1899999999999,United Kingdom,3
15574,196,152,675.64,United Kingdom,1
15576,336,43,921.37,United Kingdom,3
15577,222,39,258.88,United Kingdom,1
15578,211,13,127.1,United Kingdom,1
15579,305,48,327.6,United Kingdom,3
15581,253,147,3675.77,United Kingdom,1
15582,349,44,682.9100000000001,United Kingdom,3
15584,350,122,720.86,United Kingdom,3
15585,197,31,455.3,United Kingdom,1
15587,323,9,913.68,United Kingdom,3
15589,118,29,478.53,United Kingdom,2
15592,327,24,388.58,United Kingdom,3
15593,303,5,199.8,United Kingdom,3
15594,358,103,1771.78,United Kingdom,3
15596,273,77,1406.59,United Kingdom,1
15597,338,22,324.57,United Kingdom,3
15598,320,14,240.68,United Kingdom,3
15599,347,52,761.74,United Kingdom,3
15601,362,410,6776.56,United Kingdom,0
15602,365,47,1297.87,United Kingdom,3
15603,295,2,48.48,United Kingdom,3
15604,321,17,216.39,United Kingdom,3
15605,337,67,1198.23,United Kingdom,3
15606,312,77,2920.16,United Kingdom,3
15607,37,13,104.76,United Kingdom,2
15608,345,60,1093.68,United Kingdom,3
15609,189,16,298.48,United Kingdom,1
15610,322,6,112.46,United Kingdom,3
15611,364,43,1591.45,United Kingdom,3
15612,337,6,195.15,United Kingdom,3
15615,363,423,10399.74,United Kingdom,0
15618,341,45,776.851,United Kingdom,3
15619,363,3,336.40000000000003,United Kingdom,3
15620,317,100,1553.18,United Kingdom,3
15621,369,16,1293.03,United Kingdom,3
15622,330,185,3709.56,United Kingdom,3
15623,232,19,301.03,United Kingdom,1
15624,257,34,588.13,United Kingdom,1
15625,270,64,1534.26,United Kingdom,1
15626,299,49,675.8,United Kingdom,3
15628,369,155,2870.24,United Kingdom,3
15630,328,60,1186.35,United Kingdom,3
15632,358,167,3285.31,United Kingdom,3
15634,356,15,243.55,United Kingdom,3
15636,284,25,724.76,United Kingdom,3
15637,321,15,223.36,United Kingdom,3
15639,239,25,425.32,United Kingdom,1
15640,369,476,12416.11,United Kingdom,0
15641,268,119,1887.2,United Kingdom,1
15643,182,33,664.0,United Kingdom,1
15644,207,232,803.54,United Kingdom,1
15645,355,52,612.01,United Kingdom,3
15646,216,35,447.64,United Kingdom,1
15648,169,24,639.5,United Kingdom,1
15649,37,2,816.0,United Kingdom,2
15651,337,32,646.3,United Kingdom,3
15652,282,21,337.74,United Kingdom,3
15653,281,6,877.4399999999999,United Kingdom,3
15654,364,21,922.53,United Kingdom,3
15655,130,34,560.67,United Kingdom,2
15656,328,47,748.5,United Kingdom,3
15657,351,1,30.0,United Kingdom,3
15658,183,48,1024.1,United Kingdom,1
15659,330,11,306.45,United Kingdom,3
15660,348,90,1600.86,United Kingdom,3
15661,56,5,309.8,United Kingdom,2
15663,267,9,138.14,United Kingdom,1
15664,323,17,386.43,United Kingdom,3
15665,205,115,2222.21,United Kingdom,1
15667,334,13,301.32,United Kingdom,3
15668,156,1,76.32000000000001,United Kingdom,1
15669,333,33,684.34,United Kingdom,3
15670,77,12,173.05,United Kingdom,2
15671,355,78,2657.13,United Kingdom,3
15673,285,138,2726.23,United Kingdom,3
15674,300,114,2446.6,United Kingdom,3
15675,292,21,323.69,United Kingdom,3
15676,355,202,3435.76,United Kingdom,0
15677,324,33,657.23,United Kingdom,3
15678,321,12,352.7,United Kingdom,3
15679,349,110,781.28,United Kingdom,3
15680,364,78,1333.68,United Kingdom,3
15681,348,53,1426.16,United Kingdom,3
15683,256,10,193.75,United Kingdom,1
15687,365,166,2993.1,United Kingdom,3
15689,254,9,254.1,United Kingdom,1
15690,369,19,239.76,United Kingdom,3
15691,121,2,136.8,United Kingdom,2
15692,345,12,191.04,United Kingdom,3
15694,373,78,6479.4,United Kingdom,3
15695,107,22,409.98,United Kingdom,2
15696,340,168,2711.11,United Kingdom,3
15699,356,18,309.65,United Kingdom,3
15700,201,86,696.68,United Kingdom,1
15701,371,230,1529.0,United Kingdom,0
15703,109,5,211.5,United Kingdom,2
15704,233,117,2293.62,United Kingdom,1
15705,172,6,143.1,United Kingdom,1
15706,310,55,1060.56,United Kingdom,3
15707,338,205,916.98,United Kingdom,3
15708,333,273,3235.25,United Kingdom,0
15709,90,6,133.25,United Kingdom,2
15712,364,53,1072.36,United Kingdom,3
15713,230,19,356.7,United Kingdom,1
15714,362,34,330.03000000000003,United Kingdom,3
15716,228,117,1101.11,United Kingdom,1
15717,139,7,150.3,United Kingdom,2
15720,349,128,598.73,United Kingdom,3
15721,362,84,471.4,United Kingdom,3
15722,338,67,2211.21,United Kingdom,3
15723,9,38,190.7,United Kingdom,2
15724,172,11,218.25,United Kingdom,1
15725,358,32,415.25,United Kingdom,3
15727,357,301,5159.06,United Kingdom,0
15729,161,5,85.0,United Kingdom,1
15730,308,70,1120.88,United Kingdom,3
15732,161,14,294.12,United Kingdom,1
15733,91,10,162.3,United Kingdom,2
15734,259,26,1339.45,United Kingdom,1
15737,359,71,1188.12,United Kingdom,3
15738,355,173,4812.42,United Kingdom,0
15739,307,8,449.12,United Kingdom,3
15740,324,9,154.88,United Kingdom,3
15743,357,86,775.96,United Kingdom,3
15744,296,3,34.8,United Kingdom,3
15745,354,62,1094.59,United Kingdom,3
15746,239,28,196.88,United Kingdom,1
15747,361,90,946.64,United Kingdom,3
15748,333,20,144.36,United Kingdom,3
15750,371,291,2463.05,United Kingdom,0
15752,334,405,2626.6,United Kingdom,0
15753,69,1,79.2,United Kingdom,2
15754,322,28,458.57,United Kingdom,3
15755,363,141,2364.25,United Kingdom,3
15756,312,191,528.01,United Kingdom,3
15757,308,45,714.42,United Kingdom,3
15758,349,9,205.25,United Kingdom,3
15759,155,7,253.04,United Kingdom,1
15762,308,37,583.75,United Kingdom,3
15763,342,61,1086.92,United Kingdom,3
15764,285,180,3279.97,United Kingdom,3
15766,309,11,315.06,United Kingdom,3
15768,258,27,621.8299999999999,United Kingdom,1
15773,368,10,635.6800000000001,United Kingdom,3
15774,305,25,270.8,United Kingdom,3
15775,128,7,104.9,United Kingdom,2
15776,240,18,241.62,United Kingdom,1
15777,132,21,1047.11,United Kingdom,2
15780,190,29,475.28,United Kingdom,1
15781,348,20,345.46,United Kingdom,3
15782,364,43,2614.74,United Kingdom,3
15783,363,14,246.3,United Kingdom,3
15785,341,83,2328.9700000000003,United Kingdom,3
15786,327,266,4919.0,United Kingdom,0
15787,347,200,933.26,United Kingdom,3
15789,15,25,351.3,United Kingdom,2
15790,363,34,218.75,United Kingdom,3
15791,330,75,1612.69,United Kingdom,3
15793,359,12,965.61,United Kingdom,3
15795,224,42,610.01,United Kingdom,1
15796,372,132,2708.61,United Kingdom,3
15797,260,8,2207.4,United Kingdom,1
15799,298,98,884.14,United Kingdom,3
15800,266,117,696.89,United Kingdom,1
15801,327,64,1063.95,United Kingdom,3
15802,231,1,451.42,United Kingdom,1
15803,322,8,415.8200000000001,United Kingdom,3
15804,373,263,4206.39,United Kingdom,0
15805,350,299,5488.18,United Kingdom,0
15806,327,31,784.58,United Kingdom,3
15807,323,48,903.9,United Kingdom,3
15808,67,195,3651.27,United Kingdom,2
15809,337,35,515.77,United Kingdom,3
15810,295,89,1391.98,United Kingdom,3
15811,351,133,2218.62,United Kingdom,3
15812,266,41,1801.14,United Kingdom,1
15813,166,40,1303.91,United Kingdom,1
15814,357,72,1945.33,United Kingdom,3
15815,310,49,2100.6,United Kingdom,3
15819,324,123,1905.45,United Kingdom,3
15820,54,17,206.98,United Kingdom,2
15821,329,62,570.96,United Kingdom,3
15822,370,33,885.47,United Kingdom,3
15823,1,1,15.0,United Kingdom,2
15825,201,20,532.94,United Kingdom,1
15826,317,68,1654.31,United Kingdom,3
15827,300,115,1836.09,United Kingdom,3
15829,274,51,636.14,United Kingdom,1
15830,336,39,576.0,United Kingdom,3
15831,315,66,794.64,United Kingdom,3
15832,119,54,836.79,United Kingdom,2
15834,303,269,2225.15,United Kingdom,0
15835,329,50,954.09,United Kingdom,3
15836,323,10,137.37,United Kingdom,3
15837,309,24,391.98,United Kingdom,3
15839,340,62,1048.49,United Kingdom,3
15840,315,27,355.56,United Kingdom,3
15841,301,47,1224.06,United Kingdom,3
15843,70,8,118.95000000000002,United Kingdom,2
15844,327,11,130.73999999999998,United Kingdom,3
15845,356,138,3711.77,United Kingdom,3
15847,335,22,389.27,United Kingdom,3
15850,354,93,234.88,United Kingdom,3
15852,187,22,160.71,United Kingdom,1
15853,322,30,110.8,United Kingdom,3
15854,369,138,2969.12,United Kingdom,3
15855,237,80,712.24,United Kingdom,1
15856,369,628,16143.64,United Kingdom,0
15857,355,14,297.0,United Kingdom,3
15858,358,188,1427.57,United Kingdom,3
15860,333,139,965.16,United Kingdom,3
15861,361,540,3146.92,United Kingdom,0
15862,365,147,832.88,United Kingdom,3
15863,348,18,68.84,United Kingdom,3
15864,351,20,1936.32,United Kingdom,3
15865,333,40,895.13,United Kingdom,3
15866,272,43,211.89,United Kingdom,1
15867,368,459,3810.14,United Kingdom,0
15869,96,15,149.64,United Kingdom,2
15870,341,74,351.44,United Kingdom,3
15872,359,108,316.25,United Kingdom,3
15874,310,120,4405.88,United Kingdom,3
15877,372,126,490.33,United Kingdom,3
15880,4,96,329.03000000000003,United Kingdom,2
15881,61,29,501.39,United Kingdom,2
15882,175,23,516.36,United Kingdom,1
15883,371,49,396.48,United Kingdom,3
15885,281,18,379.35,United Kingdom,3
15886,313,12,181.09,United Kingdom,3
15888,293,12,168.31,United Kingdom,3
15889,217,85,420.07,United Kingdom,1
15891,147,60,511.68,United Kingdom,2
15894,120,37,258.25,United Kingdom,2
15895,224,11,179.17,United Kingdom,1
15897,179,22,208.59,United Kingdom,1
15898,372,84,1383.83,United Kingdom,3
15899,5,4,56.25,United Kingdom,2
15900,350,47,337.28,United Kingdom,3
15901,357,111,351.73,United Kingdom,3
15903,364,74,5126.76,United Kingdom,3
15904,365,30,164.68,United Kingdom,3
15906,354,150,1567.69,United Kingdom,3
15907,370,226,882.72,United Kingdom,0
15909,200,7,191.94,United Kingdom,1
15910,373,266,1228.88,United Kingdom,0
15912,195,19,264.62,United Kingdom,1
15916,357,151,1502.86,United Kingdom,3
15917,126,12,123.1,United Kingdom,2
15918,183,40,334.23,United Kingdom,1
15919,354,122,525.69,United Kingdom,3
15920,219,60,167.5,United Kingdom,1
15921,201,24,323.03000000000003,United Kingdom,1
15922,0,11,369.5,United Kingdom,2
15923,1,21,127.08,United Kingdom,2
15925,179,12,207.15,United Kingdom,1
15930,306,21,426.63,United Kingdom,3
15932,369,115,2495.87,United Kingdom,3
15933,352,74,1107.46,United Kingdom,3
15935,134,12,416.86,United Kingdom,2
15937,309,7,145.35,United Kingdom,3
15938,261,18,404.58,United Kingdom,1
15939,284,76,6115.01,United Kingdom,3
15940,62,1,35.8,United Kingdom,2
15942,240,14,337.44,United Kingdom,1
15944,97,6,325.1,United Kingdom,2
15945,8,2,181.0,United Kingdom,2
15947,291,29,1708.24,United Kingdom,3
15948,365,60,955.24,United Kingdom,3
15949,357,19,364.72,United Kingdom,3
15950,342,97,1744.71,United Kingdom,3
15951,365,41,708.22,United Kingdom,3
15952,340,84,781.91,United Kingdom,3
15953,358,97,1657.28,United Kingdom,3
15955,349,183,4416.26,United Kingdom,0
15957,342,42,428.89,United Kingdom,3
15958,299,7,104.35,United Kingdom,3
15963,354,28,470.76,United Kingdom,3
15965,356,111,808.87,United Kingdom,3
15967,350,80,397.68,United Kingdom,3
15969,371,20,666.1,United Kingdom,3
15970,70,11,314.1,United Kingdom,2
15971,356,35,4199.85,United Kingdom,3
15973,7,4,307.82000000000005,United Kingdom,2
15974,334,176,3442.15,United Kingdom,3
15975,289,24,371.01,United Kingdom,3
15976,208,96,427.64,United Kingdom,1
15977,356,65,1054.73,United Kingdom,3
15978,296,49,1098.78,United Kingdom,3
15980,285,43,2398.86,United Kingdom,3
15981,349,97,3408.48,United Kingdom,3
15983,351,112,1465.12,United Kingdom,3
15984,371,258,2780.63,United Kingdom,0
15985,250,37,1142.42,United Kingdom,1
15986,343,14,168.12,United Kingdom,3
15987,361,128,1432.77,United Kingdom,3
15988,354,26,156.78,United Kingdom,3
15990,329,52,792.11,United Kingdom,3
15992,370,3,41.99,United Kingdom,3
15993,365,543,2777.67,United Kingdom,0
15994,319,32,414.27,United Kingdom,3
15996,285,127,1032.58,United Kingdom,3
15998,337,504,3080.22,United Kingdom,0
16000,371,9,12393.7,United Kingdom,3
16003,344,103,2735.37,United Kingdom,3
16005,361,201,578.71,United Kingdom,3
16006,162,8,101.4,United Kingdom,1
16007,326,381,1693.81,United Kingdom,0
16008,350,33,478.78,United Kingdom,3
16009,351,82,972.11,United Kingdom,3
16010,128,79,392.4,United Kingdom,2
16011,365,210,3352.96,United Kingdom,0
16012,338,94,1415.29,United Kingdom,3
16014,336,138,646.83,United Kingdom,3
16015,370,181,704.55,United Kingdom,3
16016,370,224,1465.51,United Kingdom,0
16017,326,32,211.88,United Kingdom,3
16018,334,28,408.9,United Kingdom,3
16019,327,160,3786.24,United Kingdom,3
16020,357,46,851.01,United Kingdom,3
16022,113,71,602.63,United Kingdom,2
16023,327,101,719.81,United Kingdom,3
16024,361,63,251.03,United Kingdom,3
16025,344,28,439.66,United Kingdom,3
16026,330,32,236.09,United Kingdom,3
16027,282,16,934.62,United Kingdom,3
16030,64,29,331.24,United Kingdom,2
16031,281,98,547.9,United Kingdom,3
16034,177,22,437.7,United Kingdom,1
16036,286,55,758.92,United Kingdom,3
16037,104,39,855.02,United Kingdom,2
16038,366,26,471.78,United Kingdom,3
16040,308,65,1313.55,United Kingdom,3
16041,343,6,3166.4,United Kingdom,3
16042,351,70,1177.47,United Kingdom,3
16043,336,39,773.99,United Kingdom,3
16045,254,83,1340.7,United Kingdom,1
16048,0,8,256.44,United Kingdom,2
16049,333,299,1074.81,United Kingdom,0
16050,200,10,137.9,United Kingdom,1
16052,319,34,362.06,United Kingdom,3
16053,341,84,1511.95,United Kingdom,3
16054,228,70,783.9,United Kingdom,1
16055,153,8,134.8,United Kingdom,1
16056,328,66,650.75,United Kingdom,3
16057,357,121,2263.12,United Kingdom,3
16059,308,178,1453.16,United Kingdom,3
16062,364,64,1153.62,United Kingdom,3
16063,113,23,335.32,United Kingdom,2
16065,8,73,367.14,United Kingdom,2
16066,357,101,1521.04,United Kingdom,3
16070,351,33,852.15,United Kingdom,3
16071,329,21,326.24,United Kingdom,3
16072,85,23,584.3199999999999,United Kingdom,2
16073,76,1,122.4,United Kingdom,2
16076,370,129,2234.73,United Kingdom,3
16078,90,1,79.2,United Kingdom,2
16079,357,21,1352.0,United Kingdom,3
16080,292,10,217.16,United Kingdom,3
16081,317,223,2799.42,United Kingdom,0
16083,273,31,1317.62,United Kingdom,1
16084,74,38,436.18,United Kingdom,2
16085,350,167,981.51,United Kingdom,3
16086,314,39,1121.39,United Kingdom,3
16091,219,18,315.06,United Kingdom,1
16092,259,51,817.86,United Kingdom,1
16093,267,1,17.0,United Kingdom,1
16094,362,63,1078.23,United Kingdom,3
16096,109,12,320.62,United Kingdom,2
16097,133,10,185.05,United Kingdom,2
16098,286,67,2005.63,United Kingdom,3
16099,323,39,731.9,United Kingdom,3
16101,303,76,1290.7,United Kingdom,3
16102,331,57,1842.14,United Kingdom,3
16103,366,48,1429.64,United Kingdom,3
16104,312,28,298.21,United Kingdom,3
16105,125,13,336.96,United Kingdom,2
16106,308,6,108.38,United Kingdom,3
16107,356,31,3204.1600000000003,United Kingdom,3
16108,289,48,842.5,United Kingdom,3
16109,155,18,611.88,United Kingdom,1
16110,328,342,1320.95,United Kingdom,0
16112,230,16,195.74,United Kingdom,1
16113,190,30,161.38,United Kingdom,1
16114,203,8,135.75000000000003,United Kingdom,1
16115,364,279,1660.88,United Kingdom,0
16116,162,34,612.78,United Kingdom,1
16117,184,30,232.21,United Kingdom,1
16119,365,16,423.36,United Kingdom,3
16120,314,30,1309.14,United Kingdom,3
16121,316,204,854.66,United Kingdom,3
16122,300,38,684.4200000000001,United Kingdom,3
16123,322,16,307.78,United Kingdom,3
16124,56,11,249.0,United Kingdom,2
16125,6,13,289.35,United Kingdom,2
16126,344,117,6287.77,United Kingdom,3
16127,334,40,656.25,United Kingdom,3
16128,356,89,1880.22,United Kingdom,3
16131,322,78,3506.54,United Kingdom,3
16133,370,339,14589.04,United Kingdom,0
16134,352,35,618.09,United Kingdom,3
16135,111,21,517.55,United Kingdom,2
16136,314,37,709.38,United Kingdom,3
16139,355,31,635.41,United Kingdom,3
16140,308,35,725.18,United Kingdom,3
16141,285,30,620.4,United Kingdom,3
16142,124,37,535.34,United Kingdom,2
16143,370,117,2424.94,United Kingdom,3
16144,127,1,175.2,United Kingdom,2
16145,365,224,3799.49,United Kingdom,0
16146,216,29,734.13,United Kingdom,1
16147,240,22,375.0,United Kingdom,1
16148,77,1,76.32000000000001,United Kingdom,2
16149,369,18,280.52,United Kingdom,3
16150,331,117,2053.02,United Kingdom,3
16152,105,29,1829.04,United Kingdom,2
16153,324,89,1824.23,United Kingdom,3
16156,365,128,3092.04,United Kingdom,3
16157,358,18,656.69,United Kingdom,3
16159,92,14,348.2,United Kingdom,2
16160,308,20,1025.44,United Kingdom,3
16161,372,471,5533.67,United Kingdom,0
16162,121,2,37.4,United Kingdom,2
16163,141,6,856.6,United Kingdom,2
16164,356,34,822.48,United Kingdom,3
16168,363,98,3787.6,United Kingdom,3
16169,365,85,1822.97,United Kingdom,3
16170,323,125,1885.05,United Kingdom,3
16171,314,3,73.2,United Kingdom,3
16172,278,69,1140.21,United Kingdom,3
16173,358,84,1418.32,United Kingdom,3
