customer_id,recency,frequency,monetary,country
15457,111,58,237.07,United Kingdom
15458,348,7,161.64,United Kingdom
15460,19,56,214.26,United Kingdom
15462,279,11,234.6,United Kingdom
15463,344,7,126.14,United Kingdom
15464,35,155,1044.65,United Kingdom
15465,354,97,7354.62,United Kingdom
15466,288,57,334.53,United Kingdom
15467,364,52,524.88,United Kingdom
15468,322,24,467.51,United Kingdom
15469,323,24,538.55,United Kingdom
15471,371,73,454.48,United Kingdom
15472,260,76,371.56,United Kingdom
15473,359,11,1771.2,United Kingdom
15475,296,29,454.10999999999996,United Kingdom
15478,333,44,1399.92,United Kingdom
15480,257,45,905.5,Malta
15482,358,97,10879.76,United Kingdom
15483,212,84,225.26,United Kingdom
15484,372,187,3590.41,United Kingdom
15485,343,85,2564.5,United Kingdom
15488,281,2,91.32000000000001,United Kingdom
15489,351,50,1134.28,United Kingdom
15491,278,154,3100.09,United Kingdom
15492,345,35,659.4599999999999,United Kingdom
15493,341,289,1953.41,United Kingdom
15494,352,122,1280.58,United Kingdom
15497,356,15,1262.2,United Kingdom
15498,371,512,13316.4,United Kingdom
15500,365,68,1131.56,United Kingdom
15502,358,213,10384.93,United Kingdom
15503,11,66,141.04,United Kingdom
15504,292,13,52.83,United Kingdom
15505,321,97,3610.96,United Kingdom
15506,351,161,972.08,United Kingdom
15507,202,45,475.86,United Kingdom
15508,184,92,1000.27,United Kingdom
15510,43,1,250.0,United Kingdom
15511,362,158,900.53,United Kingdom
15512,218,7,121.0,United Kingdom
15513,340,308,14758.220000000001,United Kingdom
15514,361,166,4023.7200000000003,United Kingdom
15516,329,15,62.43,United Kingdom
15517,140,27,267.03,United Kingdom
15518,309,210,1921.55,United Kingdom
15520,372,18,343.5,United Kingdom
15521,333,185,3000.2,United Kingdom
15522,341,56,397.99,United Kingdom
15523,289,10,412.01000000000005,United Kingdom
15524,349,1,440.0,United Kingdom
15525,371,156,734.37,United Kingdom
15526,340,4,148.44,United Kingdom
15527,355,162,2428.53,United Kingdom
15528,119,26,229.33,United Kingdom
15529,351,662,3962.6,United Kingdom
15530,352,107,1497.31,United Kingdom
15531,365,219,1972.39,United Kingdom
15532,348,251,1564.73,United Kingdom
15533,354,83,807.57,United Kingdom
15535,200,72,502.9,United Kingdom
15537,210,24,110.92,United Kingdom
15539,366,41,538.46,United Kingdom
15540,362,15,213.3,United Kingdom
15541,259,29,85.13000000000001,United Kingdom
15543,85,28,127.86,United Kingdom
15544,364,259,3546.71,United Kingdom
15545,319,80,288.96999999999997,United Kingdom
15547,366,695,4910.6,United Kingdom
15549,296,114,1681.46,United Kingdom
15550,369,61,575.63,United Kingdom
15551,337,29,436.06,United Kingdom
15552,156,17,90.12,United Kingdom
15553,313,55,428.93,United Kingdom
15554,96,14,217.2,United Kingdom
15555,361,887,4794.86,United Kingdom
15556,349,31,279.77,United Kingdom
15557,345,19,468.91,United Kingdom
15561,362,27,800.59,United Kingdom
15562,22,1,134.55,United Kingdom
15563,351,113,1400.44,United Kingdom
15565,323,8,173.16,United Kingdom
15567,355,7,186.01,United Kingdom
15568,371,53,758.29,United Kingdom
15569,270,31,1375.71,United Kingdom
15570,366,319,4148.82,United Kingdom
15571,362,57,650.4300000000001,United Kingdom
15572,369,212,2533.42,United Kingdom
15573,342,97,591.1899999999999,United Kingdom
15574,196,152,675.64,United Kingdom
15576,336,43,921.37,United Kingdom
15577,222,39,258.88,United Kingdom
15578,211,13,127.1,United Kingdom
15579,305,48,327.6,United Kingdom
15581,253,147,3675.77,United Kingdom
15582,349,44,682.9100000000001,United Kingdom
15584,350,122,720.86,United Kingdom
15585,197,31,455.3,United Kingdom
15587,323,9,913.6800000000001,United Kingdom
15589,118,29,478.53000000000003,United Kingdom
15592,327,24,388.58,United Kingdom
15593,303,5,199.8,United Kingdom
15594,358,103,1771.78,United Kingdom
15596,273,77,1406.59,United Kingdom
15597,338,22,324.57,United Kingdom
15598,320,14,240.68,United Kingdom
15599,347,52,761.74,United Kingdom
15601,362,410,6776.56,United Kingdom
15602,365,47,1297.8700000000001,United Kingdom
15603,295,2,48.480000000000004,United Kingdom
15604,321,17,216.39,United Kingdom
15605,337,67,1198.23,United Kingdom
15606,312,77,2920.16,United Kingdom
15607,37,13,104.76,United Kingdom
15608,345,60,1093.68,United Kingdom
15609,189,16,298.48,United Kingdom
15610,322,6,112.46000000000001,United Kingdom
15611,364,43,1591.45,United Kingdom
15612,337,6,195.15,United Kingdom
15615,363,423,10399.74,United Kingdom
15618,341,45,776.851,United Kingdom
15619,363,3,336.40000000000003,United Kingdom
15620,317,100,1553.18,United Kingdom
15621,369,16,1293.03,United Kingdom
15622,330,185,3709.56,United Kingdom
15623,232,19,301.03,United Kingdom
15624,257,34,588.13,United Kingdom
15625,270,64,1534.26,United Kingdom
15626,299,49,675.8,United Kingdom
15628,369,155,2870.2400000000002,United Kingdom
15630,328,60,1186.35,United Kingdom
15632,358,167,3285.31,United Kingdom
15634,356,15,243.55,United Kingdom
15636,284,25,724.76,United Kingdom
15637,321,15,223.36,United Kingdom
15639,239,25,425.32,United Kingdom
15640,369,476,12416.11,United Kingdom
15641,268,119,1887.2,United Kingdom
15643,182,33,664.0,United Kingdom
15644,207,232,803.54,United Kingdom
15645,355,52,612.01,United Kingdom
15646,216,35,447.64000000000004,United Kingdom
15648,169,24,639.5,United Kingdom
15649,37,2,816.0,United Kingdom
15651,337,32,646.3,United Kingdom
15652,282,21,337.74,United Kingdom
15653,281,6,877.4399999999999,United Kingdom
15654,364,21,922.53,United Kingdom
15655,130,34,560.67,United Kingdom
15656,328,47,748.5,United Kingdom
15657,351,1,30.0,United Kingdom
15658,183,48,1024.1000000000001,United Kingdom
15659,330,11,306.45,United Kingdom
15660,348,90,1600.86,United Kingdom
15661,56,5,309.8,United Kingdom
15663,267,9,138.14,United Kingdom
15664,323,17,386.43,United Kingdom
15665,205,115,2222.21,United Kingdom
15667,334,13,301.32,United Kingdom
15668,156,1,76.32000000000001,United Kingdom
15669,333,33,684.34,United Kingdom
15670,77,12,173.05,United Kingdom
15671,355,78,2657.13,United Kingdom
15673,285,138,2726.23,United Kingdom
15674,300,114,2446.6,United Kingdom
15675,292,21,323.69,United Kingdom
15676,355,202,3435.76,United Kingdom
15677,324,33,657.23,United Kingdom
15678,321,12,352.7,United Kingdom
15679,349,110,781.28,United Kingdom
15680,364,78,1333.68,United Kingdom
15681,348,53,1426.16,United Kingdom
15683,256,10,193.75,United Kingdom
15687,365,166,2993.1,United Kingdom
15689,254,9,254.1,United Kingdom
15690,369,19,239.76,United Kingdom
15691,121,2,136.8,United Kingdom
15692,345,12,191.04,United Kingdom
15694,373,78,6479.4,United Kingdom
15695,107,22,409.98,United Kingdom
15696,340,168,2711.11,United Kingdom
15699,356,18,309.65,United Kingdom
15700,201,86,696.68,United Kingdom
15701,371,230,1529.0,United Kingdom
15703,109,5,211.5,United Kingdom
15704,233,117,2293.62,United Kingdom
15705,172,6,143.1,United Kingdom
15706,310,55,1060.56,United Kingdom
15707,338,205,916.98,United Kingdom
15708,333,273,3235.25,United Kingdom
15709,90,6,133.25,United Kingdom
15712,364,53,1072.3600000000001,United Kingdom
15713,230,19,356.7,United Kingdom
15714,362,34,330.03000000000003,United Kingdom
15716,228,117,1101.1100000000001,United Kingdom
15717,139,7,150.3,United Kingdom
15719,341,931,5030.07,United Kingdom
15720,349,128,598.73,United Kingdom
15721,362,84,471.40000000000003,United Kingdom
15722,338,67,2211.21,United Kingdom
15723,9,38,190.7,United Kingdom
15724,172,11,218.25,United Kingdom
15725,358,32,415.25,United Kingdom
15727,357,301,5159.06,United Kingdom
15729,161,5,85.0,United Kingdom
15730,308,70,1120.88,United Kingdom
15732,161,14,294.12,United Kingdom
15733,91,10,162.3,United Kingdom
15734,259,26,1339.45,United Kingdom
15737,359,71,1188.1200000000001,United Kingdom
15738,355,173,4812.42,United Kingdom
15739,307,8,449.12,United Kingdom
15740,324,9,154.88,United Kingdom
15743,357,86,775.96,United Kingdom
15744,296,3,34.8,United Kingdom
15745,354,62,1094.59,United Kingdom
15746,239,28,196.88,United Kingdom
15747,361,90,946.64,United Kingdom
15748,333,20,144.36,United Kingdom
15749,138,10,44534.3,United Kingdom
15750,371,291,2463.05,United Kingdom
15752,334,405,2626.6,United Kingdom
15753,69,1,79.2,United Kingdom
15754,322,28,458.57,United Kingdom
15755,363,141,2364.25,United Kingdom
15756,312,191,528.01,United Kingdom
15757,308,45,714.42,United Kingdom
15758,349,9,205.25,United Kingdom
15759,155,7,253.04,United Kingdom
15762,308,37,583.75,United Kingdom
15763,342,61,1086.92,United Kingdom
15764,285,180,3279.97,United Kingdom
15766,309,11,315.06,United Kingdom
15768,258,27,621.8299999999999,United Kingdom
15769,366,130,56252.72,United Kingdom
15773,368,10,635.6800000000001,United Kingdom
15774,305,25,270.8,United Kingdom
15775,128,7,104.9,United Kingdom
15776,240,18,241.62,United Kingdom
15777,132,21,1047.11,United Kingdom
15780,190,29,475.28000000000003,United Kingdom
15781,348,20,345.46,United Kingdom
15782,364,43,2614.7400000000002,United Kingdom
15783,363,14,246.3,United Kingdom
15785,341,83,2328.9700000000003,United Kingdom
15786,327,266,4919.0,United Kingdom
15787,347,200,933.26,United Kingdom
15789,15,25,351.3,United Kingdom
15790,363,34,218.75,United Kingdom
15791,330,75,1612.69,United Kingdom
15793,359,12,965.61,United Kingdom
15795,224,42,610.01,United Kingdom
15796,372,132,2708.61,United Kingdom
15797,260,8,2207.4,United Kingdom
15799,298,98,884.14,United Kingdom
15800,266,117,696.89,United Kingdom
15801,327,64,1063.95,United Kingdom
15802,231,1,451.42,United Kingdom
15803,322,8,415.82000000000005,United Kingdom
15804,373,263,4206.39,United Kingdom
15805,350,299,5488.18,United Kingdom
15806,327,31,784.58,United Kingdom
15807,323,48,903.9,United Kingdom
15808,67,195,3651.27,United Kingdom
15809,337,35,515.77,United Kingdom
15810,295,89,1391.98,United Kingdom
15811,351,133,2218.62,United Kingdom
15812,266,41,1801.14,United Kingdom
15813,166,40,1303.9099999999999,United Kingdom
15814,357,72,1945.33,United Kingdom
15815,310,49,2100.6,United Kingdom
15819,324,123,1905.45,United Kingdom
15820,54,17,206.98,United Kingdom
15821,329,62,570.96,United Kingdom
15822,370,33,885.47,United Kingdom
15823,1,1,15.0,United Kingdom
15825,201,20,532.94,United Kingdom
15826,317,68,1654.31,United Kingdom
15827,300,115,1836.0900000000001,United Kingdom
15829,274,51,636.14,United Kingdom
15830,336,39,576.0,United Kingdom
15831,315,66,794.64,United Kingdom
15832,119,54,836.79,United Kingdom
15834,303,269,2225.15,United Kingdom
15835,329,50,954.09,United Kingdom
15836,323,10,137.37,United Kingdom
15837,309,24,391.98,United Kingdom
15838,362,167,33643.08,United Kingdom
15839,340,62,1048.49,United Kingdom
15840,315,27,355.56,United Kingdom
15841,301,47,1224.06,United Kingdom
15843,70,8,118.95000000000002,United Kingdom
15844,327,11,130.73999999999998,United Kingdom
15845,356,138,3711.77,United Kingdom
15847,335,22,389.27,United Kingdom
15850,354,93,234.88,United Kingdom
15852,187,22,160.71,United Kingdom
15853,322,30,110.8,United Kingdom
15854,369,138,2969.12,United Kingdom
15855,237,80,712.24,United Kingdom
15856,369,628,16143.64,United Kingdom
15857,355,14,297.0,United Kingdom
15858,358,188,1427.57,United Kingdom
15860,333,139,965.16,United Kingdom
15861,361,540,3146.92,United Kingdom
15862,365,147,832.88,United Kingdom
15863,348,18,68.84,United Kingdom
15864,351,20,1936.3200000000002,United Kingdom
15865,333,40,895.13,United Kingdom
15866,272,43,211.89,United Kingdom
15867,368,459,3810.14,United Kingdom
15869,96,15,149.64,United Kingdom
15870,341,74,351.44,United Kingdom
15872,359,108,316.25,United Kingdom
15874,310,120,4405.88,United Kingdom
15877,372,126,490.33,United Kingdom
15880,4,96,329.03000000000003,United Kingdom
15881,61,29,501.39000000000004,United Kingdom
15882,175,23,516.36,United Kingdom
15883,371,49,396.48,United Kingdom
15885,281,18,379.35,United Kingdom
15886,313,12,181.09,United Kingdom
15888,293,12,168.31,United Kingdom
15889,217,85,420.07,United Kingdom
15891,147,60,511.68,United Kingdom
15894,120,37,258.25,United Kingdom
15895,224,11,179.17,United Kingdom
15897,179,22,208.59,United Kingdom
15898,372,84,1383.83,United Kingdom
15899,5,4,56.25,United Kingdom
15900,350,47,337.28,United Kingdom
15901,357,111,351.73,United Kingdom
15903,364,74,5126.76,United Kingdom
15904,365,30,164.68,United Kingdom
15906,354,150,1567.69,United Kingdom
15907,370,226,882.72,United Kingdom
15909,200,7,191.94,United Kingdom
15910,373,266,1228.88,United Kingdom
15912,195,19,264.62,United Kingdom
15916,357,151,1502.8600000000001,United Kingdom
15917,126,12,123.1,United Kingdom
15918,183,40,334.23,United Kingdom
15919,354,122,525.69,United Kingdom
15920,219,60,167.5,United Kingdom
15921,201,24,323.03000000000003,United Kingdom
15922,0,11,369.5,United Kingdom
15923,1,21,127.08,United Kingdom
15925,179,12,207.15,United Kingdom
15930,306,21,426.63,United Kingdom
15932,369,115,2495.87,United Kingdom
15933,352,74,1107.46,United Kingdom
15935,134,12,416.86,United Kingdom
15937,309,7,145.35,United Kingdom
15938,261,18,404.58,United Kingdom
15939,284,76,6115.01,United Kingdom
15940,62,1,35.8,United Kingdom
15942,240,14,337.44,United Kingdom
15944,97,6,325.1,United Kingdom
15945,8,2,181.0,United Kingdom
15947,291,29,1708.24,United Kingdom
15948,365,60,955.24,United Kingdom
15949,357,19,364.72,United Kingdom
15950,342,97,1744.71,United Kingdom
15951,365,41,708.22,United Kingdom
15952,340,84,781.91,United Kingdom
15953,358,97,1657.28,United Kingdom
15955,349,183,4416.26,United Kingdom
15957,342,42,428.89,United Kingdom
15958,299,7,104.35,United Kingdom
15963,354,28,470.76,United Kingdom
15965,356,111,808.87,United Kingdom
15967,350,80,397.68,United Kingdom
15969,371,20,666.1,United Kingdom
15970,70,11,314.1,United Kingdom
15971,356,35,4199.85,United Kingdom
15973,7,4,307.82000000000005,United Kingdom
15974,334,176,3442.15,United Kingdom
15975,289,24,371.01,United Kingdom
15976,208,96,427.64,United Kingdom
15977,356,65,1054.73,United Kingdom
15978,296,49,1098.78,United Kingdom
15980,285,43,2398.86,United Kingdom
15981,349,97,3408.48,United Kingdom
15983,351,112,1465.12,United Kingdom
15984,371,258,2780.63,United Kingdom
15985,250,37,1142.42,United Kingdom
15986,343,14,168.12,United Kingdom
15987,361,128,1432.77,United Kingdom
15988,354,26,156.78,United Kingdom
15990,329,52,792.11,United Kingdom
15992,370,3,41.989999999999995,United Kingdom
15993,365,543,2777.67,United Kingdom
15994,319,32,414.27,United Kingdom
15996,285,127,1032.58,United Kingdom
15998,337,504,3080.22,United Kingdom
16000,371,9,12393.7,United Kingdom
16003,344,103,2735.37,United Kingdom
16005,361,201,578.71,United Kingdom
16006,162,8,101.4,United Kingdom
16007,326,381,1693.81,United Kingdom
16008,350,33,478.78,United Kingdom
16009,351,82,972.11,United Kingdom
16010,128,79,392.4,United Kingdom
16011,365,210,3352.96,United Kingdom
16012,338,94,1415.29,United Kingdom
16013,370,139,37130.6,United Kingdom
16014,336,138,646.83,United Kingdom
16015,370,181,704.55,United Kingdom
16016,370,224,1465.51,United Kingdom
16017,326,32,211.88,United Kingdom
16018,334,28,408.90000000000003,United Kingdom
16019,327,160,3786.2400000000002,United Kingdom
16020,357,46,851.01,United Kingdom
16022,113,71,602.63,United Kingdom
16023,327,101,719.81,United Kingdom
16024,361,63,251.03,United Kingdom
16025,344,28,439.65999999999997,United Kingdom
16026,330,32,236.09,United Kingdom
16027,282,16,934.62,United Kingdom
16029,335,241,80850.84,United Kingdom
16030,64,29,331.24,United Kingdom
16031,281,98,547.9,United Kingdom
16033,368,1128,8778.82,United Kingdom
16034,177,22,437.7,United Kingdom
16036,286,55,758.92,United Kingdom
16037,104,39,855.02,United Kingdom
16038,366,26,471.78000000000003,United Kingdom
16040,308,65,1313.55,United Kingdom
16041,343,6,3166.4,United Kingdom
16042,351,70,1177.47,United Kingdom
16043,336,39,773.99,United Kingdom
16045,254,83,1340.7,United Kingdom
16048,0,8,256.44,United Kingdom
16049,333,299,1074.81,United Kingdom
16050,200,10,137.9,United Kingdom
16052,319,34,362.06,United Kingdom
16053,341,84,1511.95,United Kingdom
16054,228,70,783.9,United Kingdom
16055,153,8,134.8,United Kingdom
16056,328,66,650.75,United Kingdom
16057,357,121,2263.12,United Kingdom
16059,308,178,1453.16,United Kingdom
16062,364,64,1153.62,United Kingdom
16063,113,23,335.32,United Kingdom
16065,8,73,367.14,United Kingdom
16066,357,101,1521.04,United Kingdom
16070,351,33,852.15,United Kingdom
16071,329,21,326.24,United Kingdom
16072,85,23,584.3199999999999,United Kingdom
16073,76,1,122.39999999999999,United Kingdom
16076,370,129,2234.73,United Kingdom
16078,90,1,79.2,United Kingdom
16079,357,21,1352.0,United Kingdom
16080,292,10,217.16,United Kingdom
16081,317,223,2799.42,United Kingdom
16083,273,31,1317.62,United Kingdom
16084,74,38,436.18,United Kingdom
16085,350,167,981.51,United Kingdom
16086,314,39,1121.39,United Kingdom
16091,219,18,315.06,United Kingdom
16092,259,51,817.86,United Kingdom
16093,267,1,17.0,United Kingdom
16094,362,63,1078.23,United Kingdom
16096,109,12,320.62,United Kingdom
16097,133,10,185.04999999999998,United Kingdom
16098,286,67,2005.63,United Kingdom
16099,323,39,731.9,United Kingdom
16101,303,76,1290.7,United Kingdom
16102,331,57,1842.14,United Kingdom
16103,366,48,1429.64,United Kingdom
16104,312,28,298.21,United Kingdom
16105,125,13,336.96,United Kingdom
16106,308,6,108.38,United Kingdom
16107,356,31,3204.1600000000003,United Kingdom
16108,289,48,842.5,United Kingdom
16109,155,18,611.88,United Kingdom
16110,328,342,1320.95,United Kingdom
16112,230,16,195.73999999999998,United Kingdom
16113,190,30,161.38,United Kingdom
16114,203,8,135.75000000000003,United Kingdom
16115,364,279,1660.8799999999999,United Kingdom
16116,162,34,612.78,United Kingdom
16117,184,30,232.21,United Kingdom
16119,365,16,423.36,United Kingdom
16120,314,30,1309.14,United Kingdom
16121,316,204,854.66,United Kingdom
16122,300,38,684.4200000000001,United Kingdom
16123,322,16,307.78,United Kingdom
16124,56,11,249.0,United Kingdom
16125,6,13,289.35,United Kingdom
16126,344,117,6287.77,United Kingdom
16127,334,40,656.25,United Kingdom
16128,356,89,1880.22,United Kingdom
16131,322,78,3506.54,United Kingdom
16133,370,339,14589.04,United Kingdom
16134,352,35,618.09,United Kingdom
16135,111,21,517.55,United Kingdom
16136,314,37,709.38,United Kingdom
16139,355,31,635.41,United Kingdom
16140,308,35,725.18,United Kingdom
16141,285,30,620.4,United Kingdom
16142,124,37,535.34,United Kingdom
16143,370,117,2424.94,United Kingdom
16144,127,1,175.2,United Kingdom
16145,365,224,3799.4900000000002,United Kingdom
16146,216,29,734.13,United Kingdom
16147,240,22,375.0,United Kingdom
16148,77,1,76.32000000000001,United Kingdom
16149,369,18,280.52,United Kingdom
16150,331,117,2053.02,United Kingdom
16152,105,29,1829.04,United Kingdom
16153,324,89,1824.23,United Kingdom
16156,365,128,3092.04,United Kingdom
16157,358,18,656.69,United Kingdom
16159,92,14,348.2,United Kingdom
16160,308,20,1025.44,United Kingdom
16161,372,471,5533.67,United Kingdom
16162,121,2,37.4,United Kingdom
16163,141,6,856.6,United Kingdom
16164,356,34,822.48,United Kingdom
16168,363,98,3787.6,United Kingdom
16169,365,85,1822.97,United Kingdom
16170,323,125,1885.05,United Kingdom
16171,314,3,73.2,United Kingdom
16172,278,69,1140.21,United Kingdom
16173,358,84,1418.32,United Kingdom
16174,247,23,1009.5500000000001,United Kingdom
16175,279,58,1037.59,United Kingdom
16177,323,15,331.95,United Kingdom
16178,235,8,197.9,United Kingdom
16179,313,11,215.83,United Kingdom
16180,273,162,10254.18,United Kingdom
16181,300,11,305.54,United Kingdom
16182,301,28,6617.65,United Kingdom
16183,306,15,338.71000000000004,United Kingdom
16184,309,45,1158.79,United Kingdom
16185,357,31,529.41,United Kingdom
16186,351,218,4006.94,United Kingdom
16187,342,295,6911.4400000000005,United Kingdom
16188,329,67,981.86,United Kingdom
16189,358,11,215.48,United Kingdom
16190,333,6,215.08,United Kingdom
16191,371,134,5180.52,United Kingdom
16193,137,19,314.45,United Kingdom
16198,298,15,400.68100000000004,United Kingdom
16200,369,172,1068.8700000000001,United Kingdom
16201,370,111,1863.47,United Kingdom
16202,13,18,365.27,United Kingdom
16203,315,35,592.9,United Kingdom
16204,350,50,384.18,United Kingdom
16205,343,97,757.63,United Kingdom
16206,319,63,537.0600000000001,United Kingdom
16207,348,19,394.38,United Kingdom
16208,329,66,664.26,United Kingdom
16209,285,46,2262.62,United Kingdom
16210,372,123,21086.3,United Kingdom
16211,285,23,547.02,United Kingdom
16212,354,41,690.34,United Kingdom
16213,295,6,159.0,United Kingdom
16214,203,44,1062.75,United Kingdom
16215,293,14,242.35,United Kingdom
16216,106,37,914.9300000000001,United Kingdom
16217,138,15,304.25,United Kingdom
16218,344,84,3084.68,United Kingdom
16221,337,95,860.86,United Kingdom
16222,55,122,773.5500000000001,United Kingdom
16224,316,96,1295.3,United Kingdom
16225,329,134,1096.32,United Kingdom
16226,170,8,255.12,United Kingdom
16227,148,6,314.22,United Kingdom
16229,286,47,1010.6,United Kingdom
16230,184,35,542.03,United Kingdom
16232,330,37,990.88,United Kingdom
16233,302,22,536.6800000000001,United Kingdom
16235,333,46,867.31,United Kingdom
16236,295,20,432.2,United Kingdom
16239,317,19,414.2,United Kingdom
16240,349,135,3718.8,United Kingdom
16241,364,655,2590.31,United Kingdom
16242,365,292,3579.86,United Kingdom
16243,340,51,409.1,United Kingdom
16244,162,91,1522.75,United Kingdom
16245,350,90,1413.66,United Kingdom
16247,203,16,114.56,United Kingdom
16248,312,7,152.94,United Kingdom
16249,321,69,1800.07,United Kingdom
16250,112,24,389.44,United Kingdom
16253,307,123,3683.86,United Kingdom
16255,357,270,2619.91,United Kingdom
16256,107,13,752.4300000000001,United Kingdom
16257,197,2,46.95,United Kingdom
16258,328,135,5203.51,United Kingdom
16260,323,18,1035.45,United Kingdom
16261,356,119,728.54,United Kingdom
16265,364,258,5447.0,United Kingdom
16266,300,61,861.89,United Kingdom
16268,302,45,667.65,United Kingdom
16270,20,54,1141.24,United Kingdom
16271,371,130,1404.64,United Kingdom
16272,257,25,411.7,United Kingdom
16274,0,65,351.75,United Kingdom
16275,177,33,559.87,United Kingdom
16276,197,6,810.6000000000001,United Kingdom
16278,273,23,566.38,United Kingdom
16279,352,106,1502.78,United Kingdom
16281,301,17,2062.06,United Kingdom
16282,34,11,168.3,United Kingdom
16283,368,166,1570.81,United Kingdom
16284,342,103,812.68,United Kingdom
16287,204,8,142.5,United Kingdom
16292,252,17,302.25,United Kingdom
16293,352,118,2248.9900000000002,United Kingdom
16295,364,79,1328.55,United Kingdom
16297,105,20,301.9,United Kingdom
16298,351,27,598.2,United Kingdom
16302,247,11,233.22,United Kingdom
16303,348,162,5360.63,United Kingdom
16305,235,22,361.21999999999997,United Kingdom
16306,160,41,632.27,United Kingdom
16308,336,4,2560.0,United Kingdom
16309,267,42,706.57,United Kingdom
16311,356,37,616.26,United Kingdom
16313,370,16,274.15000000000003,United Kingdom
16315,43,14,226.37,United Kingdom
16316,309,151,2938.91,United Kingdom
16317,254,69,1341.65,United Kingdom
16318,338,19,328.15,United Kingdom
16319,156,3,404.40000000000003,United Kingdom
16320,201,56,1038.46,Unspecified
16321,301,12,373.65000000000003,Australia
16322,372,37,326.75,United Kingdom
16323,177,1,207.50000000000003,United Kingdom
16324,245,111,408.59000000000003,United Kingdom
16325,327,18,594.24,United Kingdom
16326,368,300,3039.2200000000003,United Kingdom
16327,359,317,3820.27,United Kingdom
16330,356,39,251.91,United Kingdom
16332,345,151,1582.8,United Kingdom
16333,366,45,26626.8,United Kingdom
16337,337,10,151.05,United Kingdom
16338,216,11,214.79999999999998,United Kingdom
16339,89,18,94.05,United Kingdom
16340,266,141,534.31,United Kingdom
16341,349,77,1971.87,United Kingdom
16342,298,15,322.41,United Kingdom
16343,357,43,328.58,United Kingdom
16344,215,2,101.10000000000001,United Kingdom
16345,329,37,565.46,United Kingdom
16347,362,85,847.45,United Kingdom
16348,341,222,1415.65,United Kingdom
16349,83,9,53.5,United Kingdom
16350,352,57,1116.47,United Kingdom
16351,41,8,153.9,United Kingdom
16352,356,28,494.44,United Kingdom
16353,370,94,6675.71,United Kingdom
16354,310,39,395.8,United Kingdom
16356,176,31,211.77,United Kingdom
16357,340,34,658.88,United Kingdom
16358,372,109,2027.5,United Kingdom
16359,366,66,1750.92,United Kingdom
16360,369,636,3450.41,United Kingdom
16361,364,104,891.21,United Kingdom
16362,341,77,709.99,United Kingdom
16363,320,5,109.36000000000001,United Kingdom
16364,362,52,705.79,United Kingdom
16365,356,51,1540.42,United Kingdom
16366,355,18,327.3,United Kingdom
16367,336,127,800.67,United Kingdom
16368,371,69,479.91,United Kingdom
16369,355,117,1545.41,United Kingdom
16370,291,221,1301.91,United Kingdom
16372,340,92,355.73,United Kingdom
16374,307,109,466.73,United Kingdom
16376,365,122,974.96,United Kingdom
16377,106,5,676.2,United Kingdom
16378,126,23,362.95,United Kingdom
16379,369,108,2157.4,United Kingdom
16380,312,31,1743.1499999999999,United Kingdom
16383,299,98,643.76,United Kingdom
16384,284,33,584.5,United Kingdom
16385,313,57,554.86,United Kingdom
16386,345,81,302.57,United Kingdom
16387,51,4,94.36,United Kingdom
16389,320,34,1382.07,United Kingdom
16392,104,43,217.89,United Kingdom
16393,371,327,3040.96,United Kingdom
16394,317,83,1555.34,United Kingdom
16395,313,206,1482.06,United Kingdom
16398,219,82,1705.8,United Kingdom
16399,354,72,408.02,United Kingdom
16400,279,29,303.93,United Kingdom
16401,372,186,4098.32,United Kingdom
16402,109,57,293.45,United Kingdom
16403,61,10,177.5,United Kingdom
16404,303,23,443.05,United Kingdom
16405,71,5,167.25,United Kingdom
16406,355,59,154.35,United Kingdom
16407,361,168,2079.68,United Kingdom
16409,337,231,2022.98,United Kingdom
16411,354,44,211.7,United Kingdom
16412,320,30,135.99,United Kingdom
16413,317,31,262.2,United Kingdom
16414,352,7,126.25,United Kingdom
16415,329,47,200.27,United Kingdom
16416,347,71,1051.4,United Kingdom
16418,329,95,631.12,United Kingdom
16419,261,50,958.71,United Kingdom
16422,356,369,34684.4,United Kingdom
16423,349,18,346.12,United Kingdom
16424,182,5,133.56,United Kingdom
16425,71,21,302.7,United Kingdom
16426,371,353,1863.76,United Kingdom
16427,110,9,241.06,United Kingdom
16429,267,2,284.55,United Kingdom
16430,316,6,300.85,United Kingdom
16431,160,76,623.28,United Kingdom
16432,309,8,287.4,United Kingdom
16433,345,17,184.26,United Kingdom
16434,344,107,1511.8,United Kingdom
16438,368,132,798.35,United Kingdom
16440,366,282,3640.67,United Kingdom
16441,306,24,381.2,United Kingdom
16442,372,171,609.3,United Kingdom
16444,327,84,654.67,United Kingdom
16445,340,63,230.51,United Kingdom
16446,373,3,168472.5,United Kingdom
16447,238,34,255.91,United Kingdom
16448,175,19,182.99,United Kingdom
16449,176,40,707.69,United Kingdom
16450,224,11,311.92,United Kingdom
16451,286,14,266.97,United Kingdom
16454,329,2,6.9,United Kingdom
16455,310,99,1841.18,United Kingdom
16456,274,110,2158.18,United Kingdom
16457,155,9,208.36,United Kingdom
16458,371,202,3482.7400000000002,United Kingdom
16460,345,132,811.23,United Kingdom
16461,196,32,142.92,United Kingdom
16462,300,3,136.0,United Kingdom
16463,352,82,1422.4,United Kingdom
16464,354,230,1298.66,United Kingdom
16466,340,146,1595.96,United Kingdom
16468,299,2,74.9,United Kingdom
16469,350,171,625.42,United Kingdom
